UNIXTime,Data,Time,Radiation1,Radiation2,Radiation3,Y,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1475225131,9/29/2016 12:00:00 AM,0,948275462962963,1.23,1.22,1.21,1.22,50,30.47,99,147.61,5.62,0,259027777777778,0,759027777777778
1475224823,9/29/2016 12:00:00 AM,0,944710648148148,1.22,1.21,1.22,1.22,50,30.47,99,113.78,4.5,0,259027777777778,0,759027777777778
1475224519,9/29/2016 12:00:00 AM,0,94119212962963,1.21,1.22,1.22,1.2,50,30.47,99,123.03,10.12,0,259027777777778,0,759027777777778
1475224222,9/29/2016 12:00:00 AM,0,93775462962963,1.22,1.22,1.2,1.2,50,30.47,99,173.73,6.75,0,259027777777778,0,759027777777778
1475223919,9/29/2016 12:00:00 AM,0,934247685185185,1.22,1.2,1.2,1.2,50,30.47,98,91.43,6.75,0,259027777777778,0,759027777777778
1475223622,9/29/2016 12:00:00 AM,0,930810185185185,1.2,1.2,1.2,1.21,50,30.47,98,109.74,6.75,0,259027777777778,0,759027777777778
1475223322,9/29/2016 12:00:00 AM,0,927337962962963,1.2,1.2,1.21,1.22,50,30.47,98,143.53,2.25,0,259027777777778,0,759027777777778
1475223021,9/29/2016 12:00:00 AM,0,923854166666667,1.2,1.21,1.22,1.22,50,30.47,97,146.76,5.62,0,259027777777778,0,759027777777778
1475222720,9/29/2016 12:00:00 AM,0,92037037037037,1.21,1.22,1.22,1.22,50,30.47,97,158.35,4.5,0,259027777777778,0,759027777777778
1475222426,9/29/2016 12:00:00 AM,0,916967592592593,1.22,1.22,1.22,1.24,50,30.47,97,166.05,5.62,0,259027777777778,0,759027777777778
1475222120,9/29/2016 12:00:00 AM,0,913425925925926,1.22,1.22,1.24,1.23,50,30.47,96,151.82,5.62,0,259027777777778,0,759027777777778
1475221832,9/29/2016 12:00:00 AM,0,910092592592593,1.22,1.24,1.23,1.23,50,30.47,96,152.52,6.75,0,259027777777778,0,759027777777778
1475221528,9/29/2016 12:00:00 AM,0,906574074074074,1.24,1.23,1.23,1.23,50,30.47,95,127.82,7.87,0,259027777777778,0,759027777777778
1475221220,9/29/2016 12:00:00 AM,0,903009259259259,1.23,1.23,1.23,1.24,50,30.47,95,157.58,6.75,0,259027777777778,0,759027777777778
1475220921,9/29/2016 12:00:00 AM,0,899548611111111,1.23,1.23,1.24,1.2,50,30.47,95,172.96,7.87,0,259027777777778,0,759027777777778
1475220621,9/29/2016 12:00:00 AM,0,896076388888889,1.23,1.24,1.2,1.24,50,30.47,95,143.82,6.75,0,259027777777778,0,759027777777778
1475220322,9/29/2016 12:00:00 AM,0,892615740740741,1.24,1.2,1.24,1.21,50,30.47,94,154.03,5.62,0,259027777777778,0,759027777777778
1475220021,9/29/2016 12:00:00 AM,0,889131944444444,1.2,1.24,1.21,1.24,50,30.47,93,165.93,4.5,0,259027777777778,0,759027777777778
1475219723,9/29/2016 12:00:00 AM,0,88568287037037,1.24,1.21,1.24,1.2,50,30.47,93,139.82,7.87,0,259027777777778,0,759027777777778
1475219420,9/29/2016 12:00:00 AM,0,882175925925926,1.21,1.24,1.2,1.19,49,30.47,93,166.07,9,0,259027777777778,0,759027777777778
1475219126,9/29/2016 12:00:00 AM,0,878773148148148,1.24,1.2,1.19,1.25,50,30.47,93,116.16,5.62,0,259027777777778,0,759027777777778
1475218820,9/29/2016 12:00:00 AM,0,875231481481482,1.2,1.19,1.25,1.25,50,30.47,92,157.48,4.5,0,259027777777778,0,759027777777778
1475218518,9/29/2016 12:00:00 AM,0,871736111111111,1.19,1.25,1.25,1.23,50,30.47,91,112.27,7.87,0,259027777777778,0,759027777777778
1475218220,9/29/2016 12:00:00 AM,0,868287037037037,1.25,1.25,1.23,1.21,50,30.47,90,133.69,6.75,0,259027777777778,0,759027777777778
1475217924,9/29/2016 12:00:00 AM,0,864861111111111,1.25,1.23,1.21,1.25,50,30.47,88,140.64,6.75,0,259027777777778,0,759027777777778
1475217619,9/29/2016 12:00:00 AM,0,861331018518519,1.23,1.21,1.25,1.23,50,30.47,87,52.89,1.12,0,259027777777778,0,759027777777778
1475217319,9/29/2016 12:00:00 AM,0,857858796296296,1.21,1.25,1.23,1.23,50,30.47,86,132.66,4.5,0,259027777777778,0,759027777777778
1475217018,9/29/2016 12:00:00 AM,0,854375,1.25,1.23,1.23,1.26,50,30.46,85,138.35,5.62,0,259027777777778,0,759027777777778
1475216720,9/29/2016 12:00:00 AM,0,850925925925926,1.23,1.23,1.26,1.17,50,30.46,84,109.87,3.37,0,259027777777778,0,759027777777778
1475216423,9/29/2016 12:00:00 AM,0,847488425925926,1.23,1.26,1.17,1.22,50,30.47,81,123.25,3.37,0,259027777777778,0,759027777777778
1475216120,9/29/2016 12:00:00 AM,0,843981481481482,1.26,1.17,1.22,1.22,50,30.46,75,158.64,4.5,0,259027777777778,0,759027777777778
1475215822,9/29/2016 12:00:00 AM,0,840532407407407,1.17,1.22,1.22,1.22,50,30.46,70,165.22,5.62,0,259027777777778,0,759027777777778
1475215522,9/29/2016 12:00:00 AM,0,837060185185185,1.22,1.22,1.22,1.24,50,30.46,63,160.51,3.37,0,259027777777778,0,759027777777778
1475215218,9/29/2016 12:00:00 AM,0,833541666666667,1.22,1.22,1.24,1.25,50,30.46,51,155.36,4.5,0,259027777777778,0,759027777777778
1475214923,9/29/2016 12:00:00 AM,0,830127314814815,1.22,1.24,1.25,1.19,50,30.46,47,157.78,6.75,0,259027777777778,0,759027777777778
1475214622,9/29/2016 12:00:00 AM,0,826643518518519,1.24,1.25,1.19,1.19,50,30.46,46,151.6,3.37,0,259027777777778,0,759027777777778
1475214325,9/29/2016 12:00:00 AM,0,823206018518518,1.25,1.19,1.19,1.23,50,30.46,47,105.78,4.5,0,259027777777778,0,759027777777778
1475214022,9/29/2016 12:00:00 AM,0,819699074074074,1.19,1.19,1.23,1.19,50,30.46,48,135.55,4.5,0,259027777777778,0,759027777777778
1475213722,9/29/2016 12:00:00 AM,0,816226851851852,1.19,1.23,1.19,1.23,50,30.46,56,140.92,4.5,0,259027777777778,0,759027777777778
1475213420,9/29/2016 12:00:00 AM,0,812731481481482,1.23,1.19,1.23,1.22,50,30.46,57,165,4.5,0,259027777777778,0,759027777777778
1475213121,9/29/2016 12:00:00 AM,0,809270833333333,1.19,1.23,1.22,1.24,51,30.46,55,126.63,3.37,0,259027777777778,0,759027777777778
1475212820,9/29/2016 12:00:00 AM,0,805787037037037,1.23,1.22,1.24,1.24,51,30.46,54,119.97,4.5,0,259027777777778,0,759027777777778
1475212522,9/29/2016 12:00:00 AM,0,802337962962963,1.22,1.24,1.24,1.23,51,30.45,53,95.57,2.25,0,259027777777778,0,759027777777778
1475212224,9/29/2016 12:00:00 AM,0,798888888888889,1.24,1.24,1.23,1.23,51,30.45,51,100.02,4.5,0,259027777777778,0,759027777777778
1475211920,9/29/2016 12:00:00 AM,0,79537037037037,1.24,1.23,1.23,1.24,51,30.45,51,111.73,2.25,0,259027777777778,0,759027777777778
1475211624,9/29/2016 12:00:00 AM,0,791944444444444,1.23,1.23,1.24,1.23,51,30.45,52,145.77,5.62,0,259027777777778,0,759027777777778
1475211319,9/29/2016 12:00:00 AM,0,788414351851852,1.23,1.24,1.23,1.21,51,30.45,51,105.89,6.75,0,259027777777778,0,759027777777778
1475211024,9/29/2016 12:00:00 AM,0,785,1.24,1.23,1.21,1.24,51,30.45,52,120.86,5.62,0,259027777777778,0,759027777777778
1475210719,9/29/2016 12:00:00 AM,0,781469907407407,1.23,1.21,1.24,1.18,51,30.44,55,170.11,5.62,0,259027777777778,0,759027777777778
1475210421,9/29/2016 12:00:00 AM,0,778020833333333,1.21,1.24,1.18,1.52,52,30.44,55,107.15,5.62,0,259027777777778,0,759027777777778
1475210121,9/29/2016 12:00:00 AM,0,774548611111111,1.24,1.18,1.52,5.07,52,30.44,55,129.29,6.75,0,259027777777778,0,759027777777778
1475209823,9/29/2016 12:00:00 AM,0,771099537037037,1.18,1.52,5.07,6.16,52,30.45,59,158.73,3.37,0,259027777777778,0,759027777777778
1475209519,9/29/2016 12:00:00 AM,0,767581018518519,1.52,5.07,6.16,6.63,52,30.44,59,211.38,2.25,0,259027777777778,0,759027777777778
1475209223,9/29/2016 12:00:00 AM,0,764155092592593,5.07,6.16,6.63,10.96,53,30.44,61,174.97,4.5,0,259027777777778,0,759027777777778
1475208921,9/29/2016 12:00:00 AM,0,760659722222222,6.16,6.63,10.96,19.42,53,30.44,62,120.78,7.87,0,259027777777778,0,759027777777778
1475208652,9/29/2016 12:00:00 AM,0,757546296296296,6.63,10.96,19.42,27.14,53,30.44,59,118.82,5.62,0,259027777777778,0,759027777777778
1475208322,9/29/2016 12:00:00 AM,0,753726851851852,10.96,19.42,27.14,33.75,54,30.44,59,154.16,4.5,0,259027777777778,0,759027777777778
1475208022,9/29/2016 12:00:00 AM,0,75025462962963,19.42,27.14,33.75,49.57,55,30.44,57,58.42,6.75,0,259027777777778,0,759027777777778
1475207722,9/29/2016 12:00:00 AM,0,746782407407407,27.14,33.75,49.57,59.62,55,30.44,53,47.86,4.5,0,259027777777778,0,759027777777778
1475207419,9/29/2016 12:00:00 AM,0,743275462962963,33.75,49.57,59.62,87.23,56,30.44,52,74.56,2.25,0,259027777777778,0,759027777777778
1475207122,9/29/2016 12:00:00 AM,0,739837962962963,49.57,59.62,87.23,109.93,56,30.44,49,25.72,6.75,0,259027777777778,0,759027777777778
1475206822,9/29/2016 12:00:00 AM,0,736365740740741,59.62,87.23,109.93,130.82,56,30.44,50,102.11,2.25,0,259027777777778,0,759027777777778
1475206538,9/29/2016 12:00:00 AM,0,733078703703704,87.23,109.93,130.82,160.52,56,30.44,48,67.49,3.37,0,259027777777778,0,759027777777778
1475206225,9/29/2016 12:00:00 AM,0,729456018518518,109.93,130.82,160.52,191.37,56,30.43,49,180.29,2.25,0,259027777777778,0,759027777777778
1475205925,9/29/2016 12:00:00 AM,0,725983796296296,130.82,160.52,191.37,207.05,57,30.43,57,150.2,2.25,0,259027777777778,0,759027777777778
1475205625,9/29/2016 12:00:00 AM,0,722511574074074,160.52,191.37,207.05,240.99,57,30.43,55,47.3,5.62,0,259027777777778,0,759027777777778
1475205320,9/29/2016 12:00:00 AM,0,718981481481482,191.37,207.05,240.99,274.83,58,30.43,52,333.81,1.12,0,259027777777778,0,759027777777778
1475205020,9/29/2016 12:00:00 AM,0,715509259259259,207.05,240.99,274.83,300.94,58,30.43,49,41.62,4.5,0,259027777777778,0,759027777777778
1475204722,9/29/2016 12:00:00 AM,0,712060185185185,240.99,274.83,300.94,322.71,58,30.43,45,132.36,5.62,0,259027777777778,0,759027777777778
1475204424,9/29/2016 12:00:00 AM,0,708611111111111,274.83,300.94,322.71,346.59,58,30.43,41,332.09,4.5,0,259027777777778,0,759027777777778
1475204125,9/29/2016 12:00:00 AM,0,705150462962963,300.94,322.71,346.59,364.18,58,30.43,55,45.88,3.37,0,259027777777778,0,759027777777778
1475203822,9/29/2016 12:00:00 AM,0,701643518518519,322.71,346.59,364.18,368.35,58,30.43,56,94.24,7.87,0,259027777777778,0,759027777777778
1475203538,9/29/2016 12:00:00 AM,0,698356481481481,346.59,364.18,368.35,362.84,58,30.43,50,81.57,6.75,0,259027777777778,0,759027777777778
1475203220,9/29/2016 12:00:00 AM,0,694675925925926,364.18,368.35,362.84,423.9,58,30.43,49,351.03,7.87,0,259027777777778,0,759027777777778
1475202941,9/29/2016 12:00:00 AM,0,691446759259259,368.35,362.84,423.9,457.69,58,30.43,51,78.81,5.62,0,259027777777778,0,759027777777778
1475202622,9/29/2016 12:00:00 AM,0,68775462962963,362.84,423.9,457.69,511.38,58,30.43,46,85.96,5.62,0,259027777777778,0,759027777777778
1475202321,9/29/2016 12:00:00 AM,0,684270833333333,423.9,457.69,511.38,566.83,59,30.43,48,19.78,4.5,0,259027777777778,0,759027777777778
1475202025,9/29/2016 12:00:00 AM,0,680844907407407,457.69,511.38,566.83,187.96,58,30.43,59,18.26,4.5,0,259027777777778,0,759027777777778
1475201723,9/29/2016 12:00:00 AM,0,677349537037037,511.38,566.83,187.96,310.59,58,30.43,52,69.08,3.37,0,259027777777778,0,759027777777778
1475201422,9/29/2016 12:00:00 AM,0,673865740740741,566.83,187.96,310.59,230.26,58,30.43,52,40.87,4.5,0,259027777777778,0,759027777777778
1475201120,9/29/2016 12:00:00 AM,0,67037037037037,187.96,310.59,230.26,623.31,58,30.43,49,0.13,4.5,0,259027777777778,0,759027777777778
1475200820,9/29/2016 12:00:00 AM,0,666898148148148,310.59,230.26,623.31,312.1,59,30.43,58,27.34,9,0,259027777777778,0,759027777777778
1475200522,9/29/2016 12:00:00 AM,0,663449074074074,230.26,623.31,312.1,803.72,59,30.43,46,359.93,3.37,0,259027777777778,0,759027777777778
1475200221,9/29/2016 12:00:00 AM,0,659965277777778,623.31,312.1,803.72,671.97,60,30.43,46,22.18,7.87,0,259027777777778,0,759027777777778
1475199922,9/29/2016 12:00:00 AM,0,65650462962963,312.1,803.72,671.97,670.32,60,30.43,48,4.38,10.12,0,259027777777778,0,759027777777778
1475199624,9/29/2016 12:00:00 AM,0,653055555555556,803.72,671.97,670.32,679.73,60,30.43,44,355.03,7.87,0,259027777777778,0,759027777777778
1475199319,9/29/2016 12:00:00 AM,0,649525462962963,671.97,670.32,679.73,687.62,60,30.42,47,0.4,7.87,0,259027777777778,0,759027777777778
1475199020,9/29/2016 12:00:00 AM,0,646064814814815,670.32,679.73,687.62,697.66,60,30.42,51,53.16,4.5,0,259027777777778,0,759027777777778
1475198721,9/29/2016 12:00:00 AM,0,642604166666667,679.73,687.62,697.66,716.27,60,30.42,48,353.87,9,0,259027777777778,0,759027777777778
1475198424,9/29/2016 12:00:00 AM,0,639166666666667,687.62,697.66,716.27,744.43,60,30.43,54,2.04,4.5,0,259027777777778,0,759027777777778
1475198118,9/29/2016 12:00:00 AM,0,635625,697.66,716.27,744.43,612.34,61,30.42,53,34.85,11.25,0,259027777777778,0,759027777777778
1475197821,9/29/2016 12:00:00 AM,0,6321875,716.27,744.43,612.34,760.9,61,30.42,44,11.08,7.87,0,259027777777778,0,759027777777778
1475197523,9/29/2016 12:00:00 AM,0,628738425925926,744.43,612.34,760.9,773.71,61,30.43,50,1.6,5.62,0,259027777777778,0,759027777777778
1475197330,9/29/2016 12:00:00 AM,0,62650462962963,612.34,760.9,773.71,790.08,61,30.42,53,345.21,7.87,0,259027777777778,0,759027777777778
1475196921,9/29/2016 12:00:00 AM,0,621770833333333,760.9,773.71,790.08,804.28,61,30.42,50,165.42,4.5,0,259027777777778,0,759027777777778
1475196621,9/29/2016 12:00:00 AM,0,618298611111111,773.71,790.08,804.28,818.82,61,30.42,57,30.3,6.75,0,259027777777778,0,759027777777778
1475196318,9/29/2016 12:00:00 AM,0,614791666666667,790.08,804.28,818.82,855.63,61,30.42,59,34.24,3.37,0,259027777777778,0,759027777777778
1475196023,9/29/2016 12:00:00 AM,0,611377314814815,804.28,818.82,855.63,875.16,61,30.42,59,19.11,7.87,0,259027777777778,0,759027777777778
1475195724,9/29/2016 12:00:00 AM,0,607916666666667,818.82,855.63,875.16,867.9,61,30.42,53,84.61,6.75,0,259027777777778,0,759027777777778
1475195419,9/29/2016 12:00:00 AM,0,604386574074074,855.63,875.16,867.9,872.67,62,30.42,51,31.88,5.62,0,259027777777778,0,759027777777778
1475195120,9/29/2016 12:00:00 AM,0,600925925925926,875.16,867.9,872.67,890.52,62,30.42,58,149.48,3.37,0,259027777777778,0,759027777777778
1475194821,9/29/2016 12:00:00 AM,0,597465277777778,867.9,872.67,890.52,911.06,62,30.42,54,62.54,3.37,0,259027777777778,0,759027777777778
1475194527,9/29/2016 12:00:00 AM,0,5940625,872.67,890.52,911.06,925.16,62,30.43,58,39.59,5.62,0,259027777777778,0,759027777777778
1475194220,9/29/2016 12:00:00 AM,0,590509259259259,890.52,911.06,925.16,933.15,62,30.43,50,122.13,4.5,0,259027777777778,0,759027777777778
1475193619,9/29/2016 12:00:00 AM,0,583553240740741,911.06,925.16,933.15,942.73,62,30.43,53,65.07,7.87,0,259027777777778,0,759027777777778
1475193320,9/29/2016 12:00:00 AM,0,580092592592593,925.16,933.15,942.73,955.74,62,30.43,49,69.79,7.87,0,259027777777778,0,759027777777778
1475193020,9/29/2016 12:00:00 AM,0,57662037037037,933.15,942.73,955.74,959.47,62,30.43,47,346.87,5.62,0,259027777777778,0,759027777777778
1475192721,9/29/2016 12:00:00 AM,0,573159722222222,942.73,955.74,959.47,970.22,62,30.43,53,359.93,5.62,0,259027777777778,0,759027777777778
1475192421,9/29/2016 12:00:00 AM,0,5696875,955.74,959.47,970.22,974.87,62,30.43,50,9.92,4.5,0,259027777777778,0,759027777777778
1475192121,9/29/2016 12:00:00 AM,0,566215277777778,959.47,970.22,974.87,985.22,62,30.43,54,19.98,9,0,259027777777778,0,759027777777778
1475191820,9/29/2016 12:00:00 AM,0,562731481481482,970.22,974.87,985.22,992.19,62,30.43,57,0.9,6.75,0,259027777777778,0,759027777777778
1475191518,9/29/2016 12:00:00 AM,0,559236111111111,974.87,985.22,992.19,997.26,62,30.43,54,19.13,11.25,0,259027777777778,0,759027777777778
1475191220,9/29/2016 12:00:00 AM,0,555787037037037,985.22,992.19,997.26,1004.6,62,30.44,53,61.93,7.87,0,259027777777778,0,759027777777778
1475190925,9/29/2016 12:00:00 AM,0,552372685185185,992.19,997.26,1004.6,1007.96,62,30.43,50,63.35,10.12,0,259027777777778,0,759027777777778
1475190622,9/29/2016 12:00:00 AM,0,548865740740741,997.26,1004.6,1007.96,1013.59,62,30.44,56,171.18,7.87,0,259027777777778,0,759027777777778
1475190322,9/29/2016 12:00:00 AM,0,545393518518518,1004.6,1007.96,1013.59,1020.55,62,30.44,54,45.65,7.87,0,259027777777778,0,759027777777778
1475190019,9/29/2016 12:00:00 AM,0,541886574074074,1007.96,1013.59,1020.55,1025.63,63,30.44,54,15.92,11.25,0,259027777777778,0,759027777777778
1475189722,9/29/2016 12:00:00 AM,0,538449074074074,1013.59,1020.55,1025.63,1029.41,63,30.44,54,130.14,9,0,259027777777778,0,759027777777778
1475189420,9/29/2016 12:00:00 AM,0,534953703703704,1020.55,1025.63,1029.41,1034.46,62,30.44,51,21.54,10.12,0,259027777777778,0,759027777777778
1475189119,9/29/2016 12:00:00 AM,0,531469907407407,1025.63,1029.41,1034.46,1033.54,62,30.44,45,70.89,15.75,0,259027777777778,0,759027777777778
1475188820,9/29/2016 12:00:00 AM,0,528009259259259,1029.41,1034.46,1033.54,1039.06,63,30.45,46,59.62,12.37,0,259027777777778,0,759027777777778
1475188520,9/29/2016 12:00:00 AM,0,524537037037037,1034.46,1033.54,1039.06,1039.67,63,30.45,43,79.08,7.87,0,259027777777778,0,759027777777778
1475188219,9/29/2016 12:00:00 AM,0,521053240740741,1033.54,1039.06,1039.67,1037.76,63,30.45,43,359.46,5.62,0,259027777777778,0,759027777777778
1475187921,9/29/2016 12:00:00 AM,0,517604166666667,1039.06,1039.67,1037.76,1039.52,63,30.45,40,59.89,4.5,0,259027777777778,0,759027777777778
1475187620,9/29/2016 12:00:00 AM,0,51412037037037,1039.67,1037.76,1039.52,1040.14,63,30.45,39,40.66,6.75,0,259027777777778,0,759027777777778
1475187320,9/29/2016 12:00:00 AM,0,510648148148148,1037.76,1039.52,1040.14,1039.22,64,30.46,41,20.44,14.62,0,259027777777778,0,759027777777778
1475187024,9/29/2016 12:00:00 AM,0,507222222222222,1039.52,1040.14,1039.22,1035.99,64,30.45,41,40.4,13.5,0,259027777777778,0,759027777777778
1475186720,9/29/2016 12:00:00 AM,0,503703703703704,1040.14,1039.22,1035.99,1033.49,63,30.45,41,117.62,4.5,0,259027777777778,0,759027777777778
1475186427,9/29/2016 12:00:00 AM,0,5003125,1039.22,1035.99,1033.49,1029.15,63,30.46,42,354.78,1.12,0,259027777777778,0,759027777777778
1475186120,9/29/2016 12:00:00 AM,0,496759259259259,1035.99,1033.49,1029.15,1025.51,63,30.46,41,35.68,4.5,0,259027777777778,0,759027777777778
1475185820,9/29/2016 12:00:00 AM,0,493287037037037,1033.49,1029.15,1025.51,1023.78,63,30.46,39,350,5.62,0,259027777777778,0,759027777777778
1475185518,9/29/2016 12:00:00 AM,0,489791666666667,1029.15,1025.51,1023.78,1017.57,63,30.46,41,14.63,9,0,259027777777778,0,759027777777778
1475185220,9/29/2016 12:00:00 AM,0,486342592592593,1025.51,1023.78,1017.57,1013.93,63,30.46,41,349.53,2.25,0,259027777777778,0,759027777777778
1475184919,9/29/2016 12:00:00 AM,0,482858796296296,1023.78,1017.57,1013.93,1009.36,63,30.46,41,31.9,9,0,259027777777778,0,759027777777778
1475184622,9/29/2016 12:00:00 AM,0,479421296296296,1017.57,1013.93,1009.36,1002.89,63,30.47,37,339.83,3.37,0,259027777777778,0,759027777777778
1475184320,9/29/2016 12:00:00 AM,0,475925925925926,1013.93,1009.36,1002.89,999.19,63,30.47,34,67.14,11.25,0,259027777777778,0,759027777777778
1475184021,9/29/2016 12:00:00 AM,0,472465277777778,1009.36,1002.89,999.19,987.02,63,30.47,34,61.67,9,0,259027777777778,0,759027777777778
1475183722,9/29/2016 12:00:00 AM,0,46900462962963,1002.89,999.19,987.02,981.66,63,30.47,33,32.74,6.75,0,259027777777778,0,759027777777778
1475183516,9/29/2016 12:00:00 AM,0,46662037037037,999.19,987.02,981.66,973.79,63,30.47,31,4.51,6.75,0,259027777777778,0,759027777777778
1475183122,9/29/2016 12:00:00 AM,0,462060185185185,987.02,981.66,973.79,964.46,62,30.47,36,38.9,10.12,0,259027777777778,0,759027777777778
1475182823,9/29/2016 12:00:00 AM,0,458599537037037,981.66,973.79,964.46,957.02,63,30.47,40,28.85,7.87,0,259027777777778,0,759027777777778
1475182521,9/29/2016 12:00:00 AM,0,455104166666667,973.79,964.46,957.02,946.32,63,30.47,35,114.97,5.62,0,259027777777778,0,759027777777778
1475182222,9/29/2016 12:00:00 AM,0,451643518518519,964.46,957.02,946.32,933.08,63,30.47,37,60.94,6.75,0,259027777777778,0,759027777777778
1475181920,9/29/2016 12:00:00 AM,0,448148148148148,957.02,946.32,933.08,926.79,62,30.47,40,37.85,7.87,0,259027777777778,0,759027777777778
1475181622,9/29/2016 12:00:00 AM,0,444699074074074,946.32,933.08,926.79,915.84,62,30.47,44,38.03,11.25,0,259027777777778,0,759027777777778
1475181322,9/29/2016 12:00:00 AM,0,441226851851852,933.08,926.79,915.84,901.65,62,30.47,45,37.37,11.25,0,259027777777778,0,759027777777778
1475181021,9/29/2016 12:00:00 AM,0,437743055555556,926.79,915.84,901.65,899.53,62,30.47,43,10.44,5.62,0,259027777777778,0,759027777777778
1475180719,9/29/2016 12:00:00 AM,0,434247685185185,915.84,901.65,899.53,878.76,62,30.47,42,5.51,11.25,0,259027777777778,0,759027777777778
1475180419,9/29/2016 12:00:00 AM,0,430775462962963,901.65,899.53,878.76,867.98,62,30.47,42,24.74,9,0,259027777777778,0,759027777777778
1475180123,9/29/2016 12:00:00 AM,0,427349537037037,899.53,878.76,867.98,855.89,61,30.47,46,37.67,7.87,0,259027777777778,0,759027777777778
1475179820,9/29/2016 12:00:00 AM,0,423842592592593,878.76,867.98,855.89,841.52,62,30.47,49,61.93,7.87,0,259027777777778,0,759027777777778
1475179523,9/29/2016 12:00:00 AM,0,420405092592593,867.98,855.89,841.52,830.19,61,30.47,44,359.93,6.75,0,259027777777778,0,759027777777778
1475179225,9/29/2016 12:00:00 AM,0,416956018518519,855.89,841.52,830.19,815.1,62,30.47,41,26.99,7.87,0,259027777777778,0,759027777777778
1475178921,9/29/2016 12:00:00 AM,0,4134375,841.52,830.19,815.1,799.29,61,30.47,42,21.37,9,0,259027777777778,0,759027777777778
1475178622,9/29/2016 12:00:00 AM,0,409976851851852,830.19,815.1,799.29,785.6,62,30.47,38,52.73,10.12,0,259027777777778,0,759027777777778
1475178319,9/29/2016 12:00:00 AM,0,406469907407407,815.1,799.29,785.6,768.39,62,30.47,39,61.67,6.75,0,259027777777778,0,759027777777778
1475178020,9/29/2016 12:00:00 AM,0,403009259259259,799.29,785.6,768.39,754.06,62,30.47,41,42.59,5.62,0,259027777777778,0,759027777777778
1475177725,9/29/2016 12:00:00 AM,0,399594907407407,785.6,768.39,754.06,738.75,61,30.47,41,37.83,7.87,0,259027777777778,0,759027777777778
1475177421,9/29/2016 12:00:00 AM,0,396076388888889,768.39,754.06,738.75,722.23,61,30.47,45,7.14,7.87,0,259027777777778,0,759027777777778
1475177119,9/29/2016 12:00:00 AM,0,392581018518519,754.06,738.75,722.23,706.41,61,30.47,44,186.9,4.5,0,259027777777778,0,759027777777778
1475176822,9/29/2016 12:00:00 AM,0,389143518518519,738.75,722.23,706.41,686.3,61,30.47,43,7.25,7.87,0,259027777777778,0,759027777777778
1475176523,9/29/2016 12:00:00 AM,0,38568287037037,722.23,706.41,686.3,669.11,61,30.46,44,33.19,11.25,0,259027777777778,0,759027777777778
1475176223,9/29/2016 12:00:00 AM,0,382210648148148,706.41,686.3,669.11,652.51,61,30.46,44,56.91,6.75,0,259027777777778,0,759027777777778
1475175921,9/29/2016 12:00:00 AM,0,378715277777778,686.3,669.11,652.51,634.99,61,30.46,45,70.29,3.37,0,259027777777778,0,759027777777778
1475175626,9/29/2016 12:00:00 AM,0,375300925925926,669.11,652.51,634.99,617.87,60,30.46,49,16.18,9,0,259027777777778,0,759027777777778
